1.000000000000000021e-02 1.005128163426664445e+00
1.115883992507748536e-02 1.005527628039398769e+00
1.245197084735033197e-02 1.005485159930457950e+00
1.389495494373137359e-02 1.003041285881814071e+00
1.550515779832624570e-02 1.000401437725556120e+00
1.730195738845894532e-02 1.000358694329661624e+00
1.930697728883249559e-02 1.000455209612190588e+00
2.154434690031883232e-02 9.990405238056470072e-01
2.404099183509971968e-02 9.998796913350442850e-01
2.682695795279725973e-02 1.000433820177042410e+00
2.993577294720490417e-02 1.001881753847466250e+00
3.340484983513244271e-02 1.003999247355479962e+00
3.727593720314940212e-02 1.007215807900046167e+00
4.159562163071846980e-02 1.009570961248826171e+00
4.641588833612777382e-02 1.011390529094051471e+00
5.179474679231210049e-02 1.010940238932984236e+00
5.779692884153313226e-02 1.007581533698147513e+00
6.449466771037623558e-02 1.003435270442981864e+00
7.196856730011520764e-02 1.003726588222300542e+00
8.030857221391513034e-02 1.016066810800448916e+00
8.961505019466045607e-02 1.043453327253961671e+00
1.000000000000000056e-01 1.071486493011401864e+00
1.115883992507748085e-01 1.070752305318201092e+00
1.245197084735032572e-01 1.053888007706654806e+00
1.389495494373137463e-01 1.078295162680564800e+00
1.550515779832624674e-01 1.145307456899608667e+00
1.730195738845894393e-01 1.147459302165120043e+00
1.930697728883249698e-01 1.143684794686188111e+00
2.154434690031883370e-01 1.235160494730247693e+00
2.404099183509971760e-01 1.242339754380576755e+00
2.682695795279724793e-01 1.307646409017884093e+00
2.993577294720488613e-01 1.362004576190163574e+00
3.340484983513244410e-01 1.429215053259927704e+00
3.727593720314940073e-01 1.494020488602403773e+00
4.159562163071847118e-01 1.584970489668595217e+00
4.641588833612777520e-01 1.680002587868943520e+00
5.179474679231209633e-01 1.784980954263057251e+00
5.779692884153313504e-01 1.905431079894996271e+00
6.449466771037620783e-01 2.032159947138542755e+00
7.196856730011517156e-01 2.169121313857962807e+00
8.030857221391511924e-01 2.313742689871362668e+00
8.961505019466045052e-01 2.460654836856854821e+00
1.000000000000000000e+00 2.607001405136304406e+00
1.115883992507747946e+00 2.748368089779527956e+00
1.245197084735031989e+00 2.877938788976257545e+00
1.389495494373137463e+00 2.983122052175492644e+00
1.550515779832623675e+00 3.053913262749834434e+00
1.730195738845894393e+00 3.083335885326211390e+00
1.930697728883249642e+00 3.062339458338064535e+00
2.154434690031882038e+00 2.971022896924911727e+00
2.404099183509971649e+00 2.779936813730524481e+00
2.682695795279724571e+00 2.454474583884480143e+00
2.993577294720490389e+00 1.941598337557851606e+00
3.340484983513244188e+00 1.178055846792326777e+00
3.727593720314938075e+00 8.347405959213127780e-02
4.159562163071846896e+00 -1.412105569435307295e+00
4.641588833612777520e+00 -3.299121615629211135e+00
5.179474679231207190e+00 -5.401611438739042370e+00
5.779692884153313059e+00 -7.444591706086360006e+00
6.449466771037620560e+00 -9.147510411408562803e+00
7.196856730011513825e+00 -1.006669246626765357e+01
8.030857221391512368e+00 -9.196515388741106634e+00
8.961505019466040167e+00 -5.278928158949939942e+00
1.000000000000000000e+01 1.832710566090831161e+00
1.000000000000000021e-02 9.991178001574281264e-01
1.115883992507748536e-02 9.998522588425090563e-01
1.245197084735033197e-02 1.000068626518366921e+00
1.389495494373137359e-02 9.977991340288774325e-01
1.550515779832624570e-02 9.952528394719121208e-01
1.730195738845894532e-02 9.952244919618988828e-01
