       11.9385       13.0630       12.4073        0.8288        1.2403        0.9422        0.9215        0.3440
       13.0630       13.7337       13.3541        1.2403        1.6518        1.3804        1.3849        0.7114
       13.7337       14.1969       13.9350        1.6518        2.0633        1.8027        2.0392        1.1110
       14.1969       14.5443       14.3459        2.0633        2.4748        2.2183        2.8986        1.5230
       14.5443       14.8191       14.6599        2.4748        2.8863        2.6306        3.9770        1.9380
       14.8191       15.0447       14.9118        2.8863        3.2978        3.0411        5.2873        2.3515
       15.0447       15.2348       15.1209        3.2978        3.7093        3.4506        6.8414        2.7607
       15.2348       15.3985       15.2987        3.7093        4.1208        3.8595        8.6506        3.1645
