1.000000000000000021e-02 9.965025585179725365e-01
1.115883992507748536e-02 1.000958692353981494e+00
1.245197084735033197e-02 1.004032094759572891e+00
1.389495494373137359e-02 1.003549646516661786e+00
1.550515779832624570e-02 1.001884424726722456e+00
1.730195738845894532e-02 1.002021428335293951e+00
1.930697728883249559e-02 1.001113360912536443e+00
2.154434690031883232e-02 9.971465731843288660e-01
2.404099183509971968e-02 9.940385738415008499e-01
2.682695795279725973e-02 9.887123037028108241e-01
2.993577294720490417e-02 9.823327050074442957e-01
3.340484983513244271e-02 9.747249271752759237e-01
3.727593720314940212e-02 9.671020056749163318e-01
4.159562163071846980e-02 9.590707833295331053e-01
4.641588833612777382e-02 9.535716172851665950e-01
5.179474679231210049e-02 9.512812481079440108e-01
5.779692884153313226e-02 9.516326450090779598e-01
6.449466771037623558e-02 9.531827282917534339e-01
7.196856730011520764e-02 9.547381516266508772e-01
8.030857221391513034e-02 9.576752296234924966e-01
8.961505019466045607e-02 9.652496280640938675e-01
1.000000000000000056e-01 9.798295387678879198e-01
1.115883992507748085e-01 9.931431278517411920e-01
1.245197084735032572e-01 1.000226978226439689e+00
1.389495494373137463e-01 1.016058061989023820e+00
1.550515779832624674e-01 1.049130579314545342e+00
1.730195738845894393e-01 1.062573876862370481e+00
1.930697728883249698e-01 1.073771532818039942e+00
2.154434690031883370e-01 1.132825909651661300e+00
2.404099183509971760e-01 1.151321173696978839e+00
2.682695795279724793e-01 1.205468898824493706e+00
2.993577294720488613e-01 1.254521310739794782e+00
3.340484983513244410e-01 1.313845419305286644e+00
3.727593720314940073e-01 1.374016072664395294e+00
4.159562163071847118e-01 1.456865405174234018e+00
4.641588833612777520e-01 1.545622522809802390e+00
5.179474679231209633e-01 1.644746719969967019e+00
5.779692884153313504e-01 1.759537603495352265e+00
6.449466771037620783e-01 1.881692403220915244e+00
7.196856730011517156e-01 2.015116099562043850e+00
8.030857221391511924e-01 2.157733226592644105e+00
8.961505019466045052e-01 2.304867683040472848e+00
1.000000000000000000e+00 2.453786102594952556e+00
1.115883992507747946e+00 2.599275036643064141e+00
1.245197084735031989e+00 2.732538493305009641e+00
1.389495494373137463e+00 2.837116409947860518e+00
1.550515779832623675e+00 2.894899556923780537e+00
1.730195738845894393e+00 2.886020863986838325e+00
1.930697728883249642e+00 2.785123595662312823e+00
2.154434690031882038e+00 2.557444835764807856e+00
2.404099183509971649e+00 2.168383193511121743e+00
2.682695795279724571e+00 1.596299500917236047e+00
2.993577294720490389e+00 8.252501998850657605e-01
3.340484983513244188e+00 -1.439689171253255573e-01
3.727593720314938075e+00 -1.292461236586932571e+00
4.159562163071846896e+00 -2.565584613636338496e+00
4.641588833612777520e+00 -3.865087036285453692e+00
5.179474679231207190e+00 -5.018587462930922172e+00
5.779692884153313059e+00 -5.790649328698356690e+00
6.449466771037620560e+00 -5.921002274241384811e+00
7.196856730011513825e+00 -5.199863447265839156e+00
8.030857221391512368e+00 -3.565556425974531152e+00
8.961505019466040167e+00 -1.335906577517057769e+00
1.000000000000000000e+01 7.679466418655954696e-01
1.000000000000000021e-02 9.792172612124299125e-01
1.115883992507748536e-02 9.828332405890863877e-01
1.245197084735033197e-02 9.852950704291461026e-01
1.389495494373137359e-02 9.845164529128027642e-01
1.550515779832624570e-02 9.827946027252907335e-01
1.730195738845894532e-02 9.830213133957584892e-01
1.930697728883249559e-02 9.824821260022360558e-01
2.154434690031883232e-02 9.792737243761201471e-01
2.404099183509971968e-02 9.772041689362909178e-01
2.682695795279725973e-02 9.733518844502344614e-01
2.993577294720490417e-02 9.688447711329967182e-01
3.340484983513244271e-02 9.634752135253901173e-01
3.727593720314940212e-02 9.582498729906703261e-01
4.159562163071846980e-02 9.524636770560515053e-01
4.641588833612777382e-02 9.485172398840030494e-01
5.179474679231210049e-02 9.466902784135391435e-01
5.779692884153313226e-02 9.464896727282373634e-01
6.449466771037623558e-02 9.471116691259994225e-01
7.196856730011520764e-02 9.482403603221840616e-01
8.030857221391513034e-02 9.517439040264438210e-01
8.961505019466045607e-02 9.603489060779871744e-01
1.000000000000000056e-01 9.745650280039721558e-01
1.115883992507748085e-01 9.852369548542896371e-01
1.245197084735032572e-01 9.898884674390541205e-01
1.389495494373137463e-01 1.005891075652366018e+00
1.550515779832624674e-01 1.040350806930902428e+00
1.730195738845894393e-01 1.053261353106792253e+00
1.930697728883249698e-01 1.063476337105272673e+00
2.154434690031883370e-01 1.121631139062383875e+00
2.404099183509971760e-01 1.138005824894106288e+00
2.682695795279724793e-01 1.189451073215624932e+00
2.993577294720488613e-01 1.234625151704855872e+00
3.340484983513244410e-01 1.288436504213555267e+00
3.727593720314940073e-01 1.341614394051199977e+00
4.159562163071847118e-01 1.414646526921047309e+00
4.641588833612777520e-01 1.490767174967738695e+00
5.179474679231209633e-01 1.573049949625378252e+00
5.779692884153313504e-01 1.665468241805943883e+00
6.449466771037620783e-01 1.758117351481556678e+00
7.196856730011517156e-01 1.853307489518800422e+00
8.030857221391511924e-01 1.947187615103050717e+00
8.961505019466045052e-01 2.033216251504415428e+00
1.000000000000000000e+00 2.106703696357381972e+00
1.115883992507747946e+00 2.159910573133154710e+00
1.245197084735031989e+00 2.180782098752174214e+00
1.389495494373137463e+00 2.149183693504083337e+00
1.550515779832623675e+00 2.044549402791883796e+00
1.730195738845894393e+00 1.848663504866561835e+00
1.930697728883249642e+00 1.544719819522448967e+00
2.154434690031882038e+00 1.115192503219468945e+00
2.404099183509971649e+00 5.515919424941893023e-01
2.682695795279724571e+00 -1.360732818398759925e-01
2.993577294720490389e+00 -9.285225215816663713e-01
3.340484983513244188e+00 -1.782896231628487538e+00
3.727593720314938075e+00 -2.631030936688572464e+00
4.159562163071846896e+00 -3.367093185995113203e+00
4.641588833612777520e+00 -3.871586805939507769e+00
5.179474679231207190e+00 -4.042004075655131423e+00
5.779692884153313059e+00 -3.822179054612595550e+00
6.449466771037620560e+00 -3.192871073457123288e+00
7.196856730011513825e+00 -2.173018712492819304e+00
8.030857221391512368e+00 -7.520095642610125086e-01
8.961505019466040167e+00 1.093055596997229983e+00
1.000000000000000000e+01 3.216678123645657639e+00
1.000000000000000021e-02 9.636691189000481383e-01
1.115883992507748536e-02 9.680243391219865989e-01
1.245197084735033197e-02 9.710137631425399540e-01
1.389495494373137359e-02 9.705273811566329512e-01
1.550515779832624570e-02 9.688624077110954413e-01
1.730195738845894532e-02 9.689064617071957430e-01
1.930697728883249559e-02 9.678873293830637659e-01
2.154434690031883232e-02 9.638377767479325842e-01
2.404099183509971968e-02 9.605372366279535390e-01
2.682695795279725973e-02 9.549726084973776397e-01
2.993577294720490417e-02 9.482400306210990726e-01
3.340484983513244271e-02 9.401291354233921593e-01
3.727593720314940212e-02 9.317841000438564780e-01
4.159562163071846980e-02 9.228189550443404165e-01
4.641588833612777382e-02 9.161236965874482996e-01
5.179474679231210049e-02 9.124306822235788150e-01
5.779692884153313226e-02 9.112038264536771459e-01
6.449466771037623558e-02 9.108613731047422446e-01
7.196856730011520764e-02 9.097863944691415572e-01
8.030857221391513034e-02 9.086718255314695236e-01
8.961505019466045607e-02 9.104168311208836739e-01
1.000000000000000056e-01 9.187295613703977404e-01
1.115883992507748085e-01 9.281271987523224132e-01
1.245197084735032572e-01 9.326844867864921840e-01
1.389495494373137463e-01 9.424386585196065091e-01
1.550515779832624674e-01 9.659676454566309411e-01
1.730195738845894393e-01 9.751224280639053665e-01
1.930697728883249698e-01 9.816423425486444643e-01
2.154434690031883370e-01 1.026702360733702468e+00
2.404099183509971760e-01 1.036423587299636129e+00
2.682695795279724793e-01 1.074968267116211296e+00
2.993577294720488613e-01 1.106364778428942541e+00
3.340484983513244410e-01 1.142482051504734919e+00
3.727593720314940073e-01 1.175190063674593555e+00
4.159562163071847118e-01 1.220572769279804737e+00
4.641588833612777520e-01 1.263686038658270006e+00
5.179474679231209633e-01 1.305801282979742073e+00
5.779692884153313504e-01 1.349748611441250690e+00
6.449466771037620783e-01 1.385390368773175673e+00
7.196856730011517156e-01 1.413597627308297966e+00
8.030857221391511924e-01 1.428608056752284750e+00
8.961505019466045052e-01 1.421366176633281464e+00
1.000000000000000000e+00 1.384385399662259708e+00
1.115883992507747946e+00 1.308262308012483999e+00
1.245197084735031989e+00 1.181266749230722057e+00
1.389495494373137463e+00 9.867088787431791408e-01
1.550515779832623675e+00 7.111940708182332704e-01
1.730195738845894393e+00 3.472938462475283483e-01
1.930697728883249642e+00 -1.055228773391403418e-01
2.154434690031882038e+00 -6.406391669508684217e-01
2.404099183509971649e+00 -1.235384099891962961e+00
2.682695795279724571e+00 -1.840281780653215460e+00
2.993577294720490389e+00 -2.388492206153034036e+00
3.340484983513244188e+00 -2.790377316001691366e+00
3.727593720314938075e+00 -2.944909653941655936e+00
4.159562163071846896e+00 -2.749087343603147993e+00
4.641588833612777520e+00 -2.134971458781967701e+00
5.179474679231207190e+00 -1.099864400752395444e+00
5.779692884153313059e+00 2.563833665252617244e-01
6.449466771037620560e+00 1.704086331474343741e+00
7.196856730011513825e+00 2.812462133140826381e+00
8.030857221391512368e+00 2.997057556840164505e+00
8.961505019466040167e+00 1.846957492583921168e+00
1.000000000000000000e+01 -2.553259515282042535e-01
1.000000000000000021e-02 9.376626798122399409e-01
1.115883992507748536e-02 9.428259687052302773e-01
1.245197084735033197e-02 9.463942797749690383e-01
1.389495494373137359e-02 9.462492755392611921e-01
1.550515779832624570e-02 9.446688459267861271e-01
1.730195738845894532e-02 9.445120557838700970e-01
1.930697728883249559e-02 9.429671346356360839e-01
2.154434690031883232e-02 9.380143521525804440e-01
2.404099183509971968e-02 9.333728449307265862e-01
2.682695795279725973e-02 9.259595381919548673e-01
2.993577294720490417e-02 9.168360211036198359e-01
3.340484983513244271e-02 9.058052683728100574e-01
3.727593720314940212e-02 8.941726164859479242e-01
4.159562163071846980e-02 8.819251916149333237e-01
4.641588833612777382e-02 8.724736922212593671e-01
5.179474679231210049e-02 8.670253793589057789e-01
5.779692884153313226e-02 8.649708992099714999e-01
6.449466771037623558e-02 8.638830827634428333e-01
