       11.9385       13.0739       12.4113        0.8223        1.2360        0.9357        0.9162        0.3450
       13.0739       13.7480       13.3664        1.2360        1.6497        1.3766        1.3801        0.7181
       13.7480       14.2124       13.9497        1.6497        2.0634        1.8012        2.0367        1.1236
       14.2124       14.5603       14.3615        2.0634        2.4770        2.2190        2.9005        1.5414
       14.5603       14.8353       14.6758        2.4770        2.8907        2.6335        3.9855        1.9619
       14.8353       15.0608       14.9279        2.8907        3.3044        3.0461        5.3050        2.3806
       15.0608       15.2509       15.1369        3.3044        3.7181        3.4578        6.8710        2.7948
       15.2509       15.4145       15.3146        3.7181        4.1317        3.8688        8.6949        3.2034
