   907465875134.50098        4.4072283992021177E-002   4.6918824437799128E-002
   996449110089.84851        4.1129690398690445E-002   4.7325805984604445E-002
   1094157759763.3474        4.5391957025746228E-002   4.7728114151754257E-002
   1201447410738.7168        4.5396724230476949E-002   4.8123008091231538E-002
   1319257545715.3203        4.4776143901327878E-002   4.8510967415994886E-002
   1448619770096.0466        4.7273171577647308E-002   4.8891994445148031E-002
   1590666845248.3909        4.6096416284575066E-002   4.9262732244339899E-002
   1746642607538.5598        4.4998547738287945E-002   4.9624706976392992E-002
   1917912859994.7070        4.8248805890230770E-002   4.9974249073294348E-002
   2105977331972.2314        4.6432372926623111E-002   5.0312839654055745E-002
   2312482811546.0454        4.8780787718616034E-002   5.0636570383126620E-002
   2539237565623.7188        4.9456911638692591E-002   5.0946749185593047E-002
   2788227174049.3262        4.7204061083332069E-002   5.1239275972458420E-002
   3061631916349.4629        4.9491593081775496E-002   5.1515223416242983E-002
   3361845863368.6118        4.9071309074729660E-002   5.1769987432293489E-002
   3691497840969.9233        5.0319063029677896E-002   5.2005587692149885E-002
   4053474449370.2100        4.9188710881353244E-002   5.2216678173658680E-002
   4450945339678.1768        5.0871265897053847E-002   5.2406222336768379E-002
   4887390968970.0654        5.0811245114955564E-002   5.2568832013515879E-002
   5366633076940.2949        4.9813313028490125E-002   5.2705346719627504E-002
   5892868150996.0986        5.0849746479316428E-002   5.2810680630053154E-002
   6470704172833.5605        5.1200759734571284E-002   5.2885449322642664E-002
   7105200968266.7285        5.0532840682477737E-002   5.2924250844420609E-002
   7801914513633.4160        5.1231011936656717E-002   5.2928578283929641E-002
   8566945586747.0820        5.0966915086087410E-002   5.2892362559458804E-002
   9406993188407.2617        5.0861392944310233E-002   5.2818406267509478E-002
   10329413202254.428        5.0579510331063580E-002   5.2700387183859755E-002
   11342282806624.777        5.0617062927410354E-002   5.2539242128954895E-002
   12454471202427.873        5.0555742501504068E-002   5.2329113471165825E-002
   13675717276376.373        5.0783623475696267E-002   5.2071302313378490E-002
   15016714879626.568        5.0351658219782290E-002   5.1759984706357065E-002
   16489206468572.789        5.0021573617914136E-002   5.1395916267536937E-002
   18106085927762.125        4.8979943890148876E-002   5.0973402197628227E-002
   19881511475299.078        4.8100825728276050E-002   5.0495946036006323E-002
   21831029639397.273        4.8284449564690232E-002   4.9957268603136179E-002
   23971711391679.938        4.8301401812369194E-002   4.9357130587624851E-002
   26322301629281.414        4.6765055877356083E-002   4.8695243340570141E-002
   28903383314691.039        4.6165333239030652E-002   4.7966496311498047E-002
   31737557710631.195        4.5405691773361831E-002   4.7173332830085582E-002
   34849642288197.789        4.4555147752303036E-002   4.6310622628125644E-002
   38266888041247.070        4.3630569669909511E-002   4.5382818685675355E-002
   42019218109944.703        4.1592907559981421E-002   4.4385493946288504E-002
   46139489802985.531        4.2644603323440694E-002   4.3322685420653533E-002
   50663782312883.484        4.0280212250846069E-002   4.2190778826435460E-002
   55631712643713.500        4.0001340100509382E-002   4.0995631921611403E-002
   61086782517729.562        3.7573009207135015E-002   3.9734551122323526E-002
   67076759298548.664        3.6043938166172712E-002   3.8414148122410535E-002
   73654094266457.531        3.4652013784226485E-002   3.7033254644138223E-002
   80876381908473.938        3.4036131548341585E-002   3.5598860415706972E-002
   88806864244940.156        3.2472357971397157E-002   3.4111515348026526E-002
   97514984608787.531        3.0260738125353591E-002   3.2579485407170622E-002
   107076995726643.53        2.9975452435519405E-002   3.1004738105450100E-002
   117576627426451.81        2.7029331569542060E-002   2.9397759274353955E-002
   129105819818391.00        2.6881156246043734E-002   2.7761810097855433E-002
   141765528369194.78        2.4301013022645149E-002   2.6108226764138008E-002
   155666607919514.62        2.3797948312678875E-002   2.4441884641542753E-002
   170930783385232.09        2.1061208868234215E-002   2.2774288727791279E-002
   187691715642673.78        2.0530037265381280E-002   2.1111789281104233E-002
   206096171931158.75        1.8222622747498904E-002   1.9466461157176252E-002
   226305311021518.75        1.5717120293119301E-002   1.7845485635136563E-002
   248496094404183.94        1.5344641039100654E-002   1.6260760147736138E-002
   272862835853911.69        1.3269300735395943E-002   1.4719778238690228E-002
   299618902939929.50        1.2348560160232537E-002   1.3233558280219633E-002
   328998585380788.44        1.0181295302030741E-002   1.1809194993758926E-002
   361259146604181.19        9.4279921235157198E-003   1.0456249915607924E-002
   396683076476236.19        8.2593486288369700E-003   9.1805381804739867E-003
   435580564926326.94        6.3981584058646337E-003   7.9889089670418870E-003
   478292218127697.62        6.2752410342807709E-003   6.8865554935373515E-003
   525192041018186.31        5.9169036440080806E-003   5.8759240032000542E-003
   576690712277502.00        5.6746792305214597E-003   4.9600825052070812E-003
   633239180438413.25        2.8897949387012606E-003   4.1386431521650783E-003
   695332612621229.62        3.2723203166347263E-003   3.4112344003827148E-003
   763514730468712.00        2.7221164410146104E-003   2.7747510001487406E-003
   838382571249055.50        1.5543000583907536E-003   2.2256309730977540E-003
   920591715817568.88        7.8771221932033889E-004   1.7583935316794754E-003
   1010862029215746.5        1.4415879822705445E-003   1.3672244311168267E-003
   1109983964175350.9        4.7488366276146490E-004   1.0448860003555002E-003
   1218825482724180.0        1.0428985069763298E-003   7.8407952256779863E-004
   1338339656502602.5        9.5430153139045080E-004   5.7687591527276635E-004
   1469573012343098.0        0.0000000000000000        4.1563158578426980E-004
   1613674696190966.5        0.0000000000000000        2.9276065221658454E-004
   1771906535610140.8        0.0000000000000000        2.0132859219987168E-004
   1945654088986456.0        0.0000000000000000        1.3490997788062983E-004
   2136438778180912.5        0.0000000000000000        8.7944833058516481E-005
   2345931210872563.0        0.0000000000000000        5.5648001699526377E-005
   2575965809248190.5        0.0000000000000000        3.4110557012448153E-005
   2828556873135088.0        0.0000000000000000        2.0204136613121560E-005
   3105916218233814.5        0.0000000000000000        1.1537065244678483E-005
   3410472543900336.5        0.0000000000000000        6.3326854222645422E-006
   3744892700071688.0        0.0000000000000000        3.3322724698613303E-006
   4112105039559011.5        0.0000000000000000        1.6752611062434862E-006
   4515325060192744.0        0.0000000000000000        8.0207449299508904E-007
   4958083561355490.0        0.0000000000000000        3.6427937854807526E-007
   5444257561455431.0        0.0000000000000000        1.5634548186042241E-007
   5978104247069502.0        0.0000000000000000        6.3122929792776738E-008
   6564298251032146.0        0.0000000000000000        2.3866042559575174E-008
   7207972585895685.0        0.0000000000000000        8.4053393158872565E-009
   7914763591196472.0        0.0000000000000000        2.7424963800287420E-009
   8690860288107631.0        0.0000000000000000        8.2411252617824086E-010
   9543058573653238.0        0.0000000000000000        2.2653662728238705E-010
