   6.2831853071800003E-003  0.58804002312452186      -0.29623359386248937     
   8.8857658763173177E-003   1.2147141196525888        9.4833039752146728E-002
   1.0882796185406024E-002   1.0575626882723357       0.13384223111538690     
   1.2566370614360001E-002   1.3206129134229501       0.12559904558948046     
   1.4781066825642925E-002  0.92391297909649717        7.0185215248763705E-003
   1.9009758763406950E-002  0.91478546819740636       -1.7888573617930101E-002
   2.2558041930044626E-002  0.96906703767175406        1.2974177321969552E-002
   2.7528404685550796E-002  0.98301239229179294        6.0618096497503477E-003
   3.2924170772707526E-002  0.99613982611475083        1.0728200159910314E-002
   3.9583345139207964E-002   1.0253614135709270        6.4619342964876668E-003
   4.8482283607784241E-002  0.99197986471697308        2.1384025416475863E-003
   5.9214978228736552E-002   1.0127957748497090        2.4035672881949758E-003
   7.2080521460213362E-002   1.0278174329965069        2.5427007448595908E-003
   8.7419255034663218E-002   1.0442110692485755        2.0492643033750597E-002
  0.10579667824952024        1.1115827099566156        1.7544060271036822E-002
  0.12854808104919171        1.0762924220697170        1.3127878929499081E-002
  0.15632078169124311        1.2231363736711316        1.2107490813004258E-002
  0.18975741449582317        1.2312048218325928        9.6011736279797803E-003
  0.23032868064044379        1.3965450918226487        8.8330849443263946E-003
  0.27962368063317661        1.5547679613790808        8.1427685117560437E-003
  0.33948762138704197        1.7227288317306346        7.6876047421165789E-003
  0.41220775775346907        1.9678568788708306        7.4669727544407535E-003
  0.50048824219328136        2.2597968448235539        7.5357705079228945E-003
  0.60768816316668328        2.6205565157994593        7.8092932129413470E-003
  0.73829232115333110        3.1121841014161276        8.3389807487138524E-003
   6.2831853071800003E-003  0.81757698743093210      -0.26827936848264600     
   8.8857658763173177E-003   1.2304732560835365       0.14733248898764598     
   1.0882796185406024E-002   1.0778458187127509       0.17275961410029156     
   1.2566370614360001E-002  0.90534709280787717      -0.22914377907396874     
   1.4781066825642925E-002  0.92738394314161043       -4.7784174724945583E-003
   1.9009758763406950E-002  0.90631968918578265       -1.2912178049315094E-002
   2.2558041930044626E-002  0.92489518928195158       -8.1414004026054499E-004
   2.7528404685550796E-002   1.0052973716307194        9.6307555148888151E-003
   3.2924170772707526E-002  0.98911372770820993        1.2355222279302214E-002
   3.9583345139207964E-002   1.0006955347351882        2.3461942526397414E-003
   4.8482283607784241E-002  0.98187492644475738        1.6104061722528981E-003
   5.9214978228736552E-002   1.0200087251693486        3.2690417045327376E-003
   7.2080521460213362E-002   1.0415319785405177        3.0421457297179506E-003
   8.7419255034663218E-002   1.0598139768426293        2.1477324437470208E-002
  0.10579667824952024        1.1361973807175383        1.8461978722985144E-002
  0.12854808104919171        1.1241132912686651        1.4144494151350169E-002
  0.15632078169124311        1.2900057243846059        1.3069775968531549E-002
  0.18975741449582317        1.3277447144834793        1.0538186187701550E-002
  0.23032868064044379        1.5093735539765443        9.9328264485732502E-003
  0.27962368063317661        1.7096205337661778        9.2112926830013649E-003
  0.33948762138704197        1.9295145068611570        8.8676342777627044E-003
  0.41220775775346907        2.2170416420379047        8.7738898949535384E-003
  0.50048824219328136        2.5464999763062592        8.9590598905798669E-003
  0.60768816316668328        2.9785034821474397        9.4403980940081945E-003
  0.73829232115333110        3.5221759017197791        1.0179198235531324E-002
   6.2831853071800003E-003  0.72352994446108243      -0.13937179394440385     
   8.8857658763173177E-003  0.85156923040503285       -2.6049383281255608E-002
   1.0882796185406024E-002  0.64397979718457987       -8.1792610596922360E-002
   1.2566370614360001E-002  0.88772389959015319      -0.22794460801152761     
   1.4781066825642925E-002   1.1035604782052910        8.0649936608055361E-002
   1.9009758763406950E-002   1.0190021087559482        2.5932635889208421E-002
   2.2558041930044626E-002  0.91157338916830111        9.2596622156519391E-003
   2.7528404685550796E-002  0.91578555436334386        1.8689965054246846E-002
   3.2924170772707526E-002   1.0449539818568740        2.3942726787374011E-002
   3.9583345139207964E-002   1.0148338155736152        1.5405488185862784E-002
   4.8482283607784241E-002  0.99464239944214616        1.1494876972725629E-002
   5.9214978228736552E-002   1.0446809903546455        1.0505577402008465E-002
   7.2080521460213362E-002   1.0559452998852688        8.6692941601339470E-003
   8.7419255034663218E-002   1.0751160619356710        2.7610003527276474E-002
  0.10579667824952024        1.2143362722280202        2.3964373137999987E-002
  0.12854808104919171        1.1582649303944257        1.8564719352387415E-002
  0.15632078169124311        1.3593876623013079        1.8077546603611789E-002
  0.18975741449582317        1.4127851452010252        1.5392521811043076E-002
  0.23032868064044379        1.6268475047538720        1.4887846961146723E-002
  0.27962368063317661        1.8382841329737141        1.4544845675299950E-002
  0.33948762138704197        2.0308503039286925        1.4315892419126520E-002
  0.41220775775346907        2.3292179088298548        1.4562838191085826E-002
  0.50048824219328136        2.6639332777122893        1.5221538004834828E-002
  0.60768816316668328        3.0706599448449108        1.6349050845667144E-002
  0.73829232115333110        3.5690925325327907        1.7929906824926983E-002
   6.2831853071800003E-003   1.7957976316926054       0.51481746797706651     
   8.8857658763173177E-003  0.69588941896248346       -8.9898849003264530E-002
   1.0882796185406024E-002   1.5251433683633850       0.57190947984191709     
   1.2566370614360001E-002  -5.8506803215227769E-002 -0.17560636591279608     
   1.4781066825642925E-002   1.1696325588438212        9.3020216983519324E-002
   1.9009758763406950E-002  0.91166104443009255        2.7233275417784111E-002
   2.2558041930044626E-002   1.0021112107882555        6.3647039611161874E-002
   2.7528404685550796E-002  0.75829264326844470        2.6739945594564041E-002
   3.2924170772707526E-002   1.0455363529134210        1.9950363929808233E-002
   3.9583345139207964E-002   1.0318089017514176        4.4012555980771431E-002
   4.8482283607784241E-002  0.96021986406563231        2.8612757643204863E-002
   5.9214978228736552E-002   1.0158410165846679        3.0795804202818890E-002
   7.2080521460213362E-002   1.0612901052415924        2.2439079164355544E-002
   8.7419255034663218E-002   1.1077014381459640        4.0236402655212555E-002
  0.10579667824952024        1.1828954121783528        3.6787431352851216E-002
  0.12854808104919171        1.2020013970368899        2.9868086847461055E-002
  0.15632078169124311        1.4072766927825398        3.0251134617108655E-002
  0.18975741449582317        1.4302116405705916        2.6250867126895346E-002
  0.23032868064044379        1.6273697705600836        2.6378463073921138E-002
  0.27962368063317661        1.8141228652792127        2.5810372538624591E-002
  0.33948762138704197        2.0158107282367577        2.5899800570080095E-002
  0.41220775775346907        2.3178713846914225        2.6865740060945387E-002
  0.50048824219328136        2.6193733029162773        2.8343786750251326E-002
  0.60768816316668328        3.0494946182389566        3.0779071921932476E-002
  0.73829232115333110        3.4090186218515139        3.4001051922254576E-002
   6.2831853071800003E-003   1.2144567255490191       0.60480753376743279     
   8.8857658763173177E-003  0.89827043635539860       0.45282777616865227     
   1.0882796185406024E-002   2.6395088840508856       0.77834029339466015     
   1.2566370614360001E-002   2.9205504111742919       0.69866138380598763     
   1.4781066825642925E-002   1.0921994356578231       0.42748659910126291     
   1.9009758763406950E-002  0.91686399023945464       0.27325190630052726     
   2.2558041930044626E-002  0.85790533449142004       0.10107276436328010     
   2.7528404685550796E-002  0.77541175691803610       0.11141073445810412     
   3.2924170772707526E-002  0.81071477508207823       0.10270304668114508     
   3.9583345139207964E-002  0.93011488722507163        8.0023569896108704E-002
   4.8482283607784241E-002  0.93871517795940840        7.6838917180380523E-002
   5.9214978228736552E-002   1.0282063852739767        6.8455746369612949E-002
   7.2080521460213362E-002   1.0543703927083283        5.5184888126978082E-002
   8.7419255034663218E-002   1.0798563816283189        7.1395970006024934E-002
  0.10579667824952024        1.1355832286031509        6.6548573460927421E-002
  0.12854808104919171        1.1983047949373609        5.4209362646993595E-002
  0.15632078169124311        1.4408682589444866        5.3679632105999651E-002
  0.18975741449582317        1.3610201983788470        4.7747176031393952E-002
  0.23032868064044379        1.6067319452116866        4.8456978982183221E-002
  0.27962368063317661        1.7925253669415415        4.7839892338115163E-002
  0.33948762138704197        1.9933019097406985        4.8607524708374442E-002
  0.41220775775346907        2.2076518500933835        5.0851663717882883E-002
  0.50048824219328136        2.5003833029281366        5.4315234999158267E-002
  0.60768816316668328        2.7401439738453521        5.9099445615966792E-002
  0.73829232115333110        2.9887462446734694        6.5307448044563232E-002
   6.2831853071800003E-003  0.41618004882896836       0.68664227108284115     
   8.8857658763173177E-003 -0.25909062709401770       0.58851361975195249     
   1.0882796185406024E-002 -0.37784718616391949        1.0396189850069011     
   1.2566370614360001E-002   3.0387843112294490        1.9049291233796293     
   1.4781066825642925E-002   1.0068458399951790       0.62406913133722108     
   1.9009758763406950E-002  0.90393292948156223       0.66201773877794790     
   2.2558041930044626E-002   1.5449256027517528       0.52140951092572652     
   2.7528404685550796E-002  0.86039593295056438       0.30243153880695600     
   3.2924170772707526E-002   1.8531716184276918       0.43054272985891545     
   3.9583345139207964E-002  0.95595027327403925       0.27003000791019233     
   4.8482283607784241E-002  0.86503623410448349       0.18907287240707188     
   5.9214978228736552E-002  0.71245244443218325       0.16660701856776081     
   7.2080521460213362E-002  0.97382629560226108       0.13727171080591336     
   8.7419255034663218E-002  0.95626400466115880       0.15730197644356411     
  0.10579667824952024        1.2569512421986717       0.14780539582934557     
  0.12854808104919171        1.1685211839937011       0.11453010096739515     
  0.15632078169124311        1.4618800907695750       0.11795091091758643     
