   907465875134.50098        4.0350471979380703E-015   4.2760188642472893E-015
   996449110089.84851        3.1056818303995688E-015   3.5780491923811766E-015
   1094157759763.3474        2.8555245635301276E-015   2.9935225985943695E-015
   1201447410738.7168        2.3649944594121517E-015   2.5039484315288880E-015
   1319257545715.3203        1.9402576793799105E-015   2.0940230838743640E-015
   1448619770096.0466        1.6936793452300416E-015   1.7508662727481702E-015
   1590666845248.3909        1.3712592697732658E-015   1.4635663308208397E-015
   1746642607538.5598        1.1116698807169825E-015   1.2231389309256967E-015
   1917912859994.7070        9.8692252890355750E-016   1.0219120018432401E-015
   2105977331972.2314        7.9196470340513318E-016   8.5357397601250826E-016
   2312482811546.0454        6.8515493933892322E-016   7.1273440718894104E-016
   2539237565623.7188        5.8043305760649345E-016   5.9495935475043678E-016
   2788227174049.3262        4.5800927466909203E-016   4.9646398595151264E-016
   3061631916349.4629        3.9932155670574705E-016   4.1413427589058028E-016
   3361845863368.6118        3.2903585786918446E-016   3.4531200358719944E-016
   3691497840969.9233        2.7780512030467806E-016   2.8781882529396362E-016
   4053474449370.2100        2.2653574154479343E-016   2.3978493902177651E-016
   4450945339678.1768        1.9355700550450986E-016   1.9968584340258534E-016
   4887390968970.0654        1.6145630540060658E-016   1.6620848798283577E-016
   5366633076940.2949        1.3118760464385423E-016   1.3827673135877941E-016
   5892868150996.0986        1.1019485070782896E-016   1.1497285378766700E-016
   6470704172833.5605        9.2873043321683374E-017   9.5543001930701799E-017
   7105200968266.7285        7.6069615631413727E-017   7.9344541218442427E-017
   7801914513633.4160        6.3693575312921415E-017   6.5851131641075840E-017
   8566945586747.0820        5.2913798649802308E-017   5.4612018621172045E-017
   9406993188407.2617        4.3497977026902192E-017   4.5260042454680052E-017
   10329413202254.428        3.6038127682007110E-017   3.7479227458068497E-017
   11342282806624.777        2.9840736639800947E-017   3.1011386869225533E-017
   12454471202427.873        2.4948468455038583E-017   2.5636303198106790E-017
   13675717276376.373        2.0576346055220762E-017   2.1173852726529880E-017
   15016714879626.568        1.6968314341403708E-017   1.7470307766422924E-017
   16489206468572.789        1.4142601951519166E-017   1.4399795784158980E-017
   18106085927762.125        1.1398224284869579E-017   1.1855225218092349E-017
   19881511475299.078        9.2720171016968485E-018   9.7494300725003346E-018
   21831029639397.273        7.7582213964028620E-018   8.0074996916987753E-018
   23971711391679.938        6.3739811553305111E-018   6.5681592355279142E-018
   26322301629281.414        5.2327487789331720E-018   5.3801809497777799E-018
   28903383314691.039        4.2197396586393171E-018   4.4003484248508043E-018
   31737557710631.195        3.4556945501200203E-018   3.5934175342378340E-018
   34849642288197.789        2.8407613103963384E-018   2.9293978699802000E-018
   38266888041247.070        2.2801717782325413E-018   2.3839750069233970E-018
   42019218109944.703        1.8418110593981860E-018   1.9363820485981831E-018
   46139489802985.531        1.5205351540736652E-018   1.5697621891339695E-018
   50663782312883.484        1.2039844510327895E-018   1.2697986196255708E-018
   55631712643713.500        1.0086816286306824E-018   1.0249098458781526E-018
   61086782517729.562        7.8722664554659346E-019   8.2524116562818137E-019
   67076759298548.664        6.2404516412645015E-019   6.6283260412025065E-019
   73654094266457.531        4.9838432070794454E-019   5.3093602383116011E-019
   80876381908473.938        4.0842452576323999E-019   4.2409557771097835E-019
   88806864244940.156        3.1924583299914928E-019   3.3771309946241756E-019
   97514984608787.531        2.5260043606644958E-019   2.6807396158132108E-019
   107076995726643.53        2.0858574805137860E-019   2.1205513014305339E-019
   117576627426451.81        1.5660253990342052E-019   1.6714550168103336E-019
   129105819818391.00        1.2184185797991345E-019   1.3123216096844656E-019
   141765528369194.78        9.6261977514331421E-020   1.0262123772604039E-019
   155666607919514.62        7.7025037378431177E-020   7.9895164236635827E-020
   170930783385232.09        5.8705640673393277E-020   6.1918232907263405E-020
