       11.6396       12.5124       11.9993        1.3455        1.7958        1.4821        1.5224        0.2524
       12.5124       13.1020       12.7576        1.7958        2.2462        1.9479        2.3131        0.4517
       13.1020       13.5369       13.2808        2.2462        2.6965        2.4044        3.3543        0.6748
       13.5369       13.8765       13.6736        2.6965        3.1469        2.8564        4.6633        0.9123
       13.8765       14.1522       13.9846        3.1469        3.5972        3.3058        6.2563        1.1582
       14.1522       14.3826       14.2399        3.5972        4.0476        3.7539        8.1485        1.4090
       14.3826       14.5795       14.4553        4.0476        4.4979        4.2012       10.3540        1.6623
       14.5795       14.7506       14.6406        4.4979        4.9482        4.6479       12.8860        1.9164
