       11.9385       12.4302       12.1415        2.2017        2.5986        2.3404        3.1931        0.2805
       12.4302       12.8184       12.5888        2.5986        2.9956        2.7404        4.3033        0.3954
       12.8184       13.1356       12.9460        2.9956        3.3925        3.1383        5.6327        0.5201
       13.1356       13.4018       13.2406        3.3925        3.7894        3.5347        7.1918        0.6520
       13.4018       13.6297       13.4898        3.7894        4.1863        3.9304        8.9907        0.7895
       13.6297       13.8279       13.7045        4.1863        4.5832        4.3254       11.0387        0.9309
       13.8279       14.0028       13.8924        4.5832        4.9801        4.7201       13.3447        1.0753
       14.0028       14.1587       14.0589        4.9801        5.3770        5.1145       15.9172        1.2219
