   455308184216.96210       0.28801737014519863        4.4074260031150760E-002
   503431722320.36792       0.31759191675350423        4.4519285979507009E-002
   556641650257.88843       0.33468302459400012        4.4961470617728261E-002
   615475571093.72388       0.30452007917214713        4.5402365904868805E-002
   680527909540.44580       0.31948480132167334        4.5839263506939835E-002
   752455917690.62463       0.29449674965527417        4.6273003108334813E-002
   831986315520.81787       0.33673370273727260        4.6700851586605557E-002
   919922633259.83630       0.31106580970661035        4.7123590295599788E-002
   1017153329804.4224       0.34083994308939264        4.7540846658762334E-002
   1124660769206.2258       0.33741356629852653        4.7949342630459864E-002
   1243531145923.4409       0.33247189866056936        4.8350802924972403E-002
   1374965459116.2439       0.34759653667942519        4.8741599050069979E-002
   1520291646864.0950       0.35718565883143588        4.9122898283267859E-002
   1680978002902.2117       0.34246389989472104        4.9490835510090675E-002
   1858648011432.3140       0.36074949066500062        4.9846803433576857E-002
   2055096749890.2207       0.34515268164193258        5.0186737415899033E-002
   2272309025394.5869       0.35671697989294637        5.0510455410020284E-002
   2512479428117.1997       0.36223745882618719        5.0817457217106912E-002
   2778034504182.7896       0.36533528689011069        5.1103479291254299E-002
   3071657272120.8115       0.37087127955563748        5.1369133369009105E-002
   3396314330569.5435       0.36717631612872587        5.1609458471242667E-002
   3755285831113.4990       0.36706470088691101        5.1826110314830788E-002
   4152198619082.7471       0.37614614863764512        5.2013439778066342E-002
   4591062877150.0273       0.37309435042367295        5.2173933011144168E-002
   5076312641951.9277       0.37125016937767202        5.2301780021352398E-002
   5612850603091.1680       0.38251800573458838        5.2395781187809555E-002
   6206097637143.7676       0.37725527096111688        5.2454377824279447E-002
   6862047577134.8047       0.37526527893238387        5.2471896513207071E-002
   7587327770842.6162       0.37752075429754256        5.2449193403560211E-002
   8389266039778.2578       0.37925070739244354        5.2379698241084335E-002
   9275964715355.9961       0.37573980348775304        5.2265886688675343E-002
   10256382500274.547       0.37662924372355350        5.2100982741668397E-002
   11340424982190.203       0.37461731653780433        5.1885466922597497E-002
   12539044714180.770       0.37581687081895987        5.1613005733515731E-002
   13864351873156.953       0.36993377554656848        5.1282858646773358E-002
   15329736614251.266       0.37145510545994187        5.0893375798674090E-002
   16950004357384.064       0.36439464034614905        5.0437742002287664E-002
   18741525372865.723       0.35515560398470791        4.9919634867498765E-002
   20722400177363.582       0.35860085053287272        4.9332328241942905E-002
   22912642411301.066       0.35683563103528015        4.8677359614410491E-002
   25334381045378.711       0.34385660424673775        4.7948776088721987E-002
   28012083959197.953       0.34146327591688985        4.7148249295429524E-002
   30972805150899.453       0.33409766019243137        4.6270689649653335E-002
   34246458075482.980       0.32499779900731585        4.5318703059050253E-002
   37866117873464.703       0.31627472648041322        4.4288324012076670E-002
   41868355543419.266       0.31123762924042236        4.3182089713001533E-002
   46293607434697.734       0.30543772277244075        4.2002082598619886E-002
   51186583793467.156       0.29874045895517237        4.0745382149389636E-002
   56596720489789.625       0.28048277956617995        3.9418504928491790E-002
   62578678489737.062       0.26612805380905841        3.8019805305829574E-002
   69192896118925.578       0.25846639086744116        3.6556867748668870E-002
   76506199697227.750       0.24824359149529970        3.5030112753006083E-002
