       11.6396       12.8481       12.1349        0.7811        1.1804        0.8860        0.9073        0.2388
       12.8481       13.5577       13.1539        1.1804        1.5798        1.3137        1.3482        0.5220
       13.5577       14.0435       13.7680        1.5798        1.9792        1.7247        1.9828        0.8363
       14.0435       14.4058       14.1985        1.9792        2.3785        2.1286        2.8235        1.1638
       14.4058       14.6911       14.5256        2.3785        2.7779        2.5290        3.8842        1.4959
       14.6911       14.9247       14.7870        2.7779        3.1772        2.9275        5.1774        1.8282
       14.9247       15.1211       15.0032        3.1772        3.5766        3.3250        6.7154        2.1583
       15.1211       15.2898       15.1868        3.5766        3.9759        3.7218        8.5093        2.4849
