   455308184216.96210        1.0131660355755726E-013   1.6597448462098419E-014
   503431722320.36792        9.0149361244902721E-014   1.3641859540070424E-014
   556641650257.88843        7.7135643072990935E-014   1.1208139091537275E-014
   615475571093.72388        5.6919636035758536E-014   9.2051930348938866E-015
   680527909540.44580        4.8534352308347068E-014   7.5568751465705179E-015
   752455917690.62463        3.6503072371006451E-014   6.2010615575522872E-015
   831986315520.81787        3.4090861107302545E-014   5.0859834684771096E-015
   919922633259.83630        2.5450604493030947E-014   4.1693902808970047E-015
   1017153329804.4224        2.2872998549615679E-014   3.4162625712483676E-015
   1124660769206.2258        1.8407973658816951E-014   2.7975434223953831E-015
   1243531145923.4409        1.4714685419700577E-014   2.2896056462619713E-015
   1374965459116.2439        1.2478259203761444E-014   1.8726879746065647E-015
   1520291646864.0950        1.0360190853226564E-014   1.5307229877025284E-015
   1680978002902.2117        8.0839499156625642E-015   1.2503016580704564E-015
   1858648011432.3140        6.9400234097535288E-015   1.0205326101408527E-015
   2055096749890.2207        5.3317380448639859E-015   8.3232213295448140E-016
   2272309025394.5869        4.4695372370864173E-015   6.7826715033919253E-016
   2512479428117.1997        3.6817980917885192E-015   5.5226030981787812E-016
   2778034504182.7896        2.9959981400859449E-015   4.4923843617985465E-016
   3071657272120.8115        2.4739997815496672E-015   3.6508796875456820E-016
   3396314330569.5435        1.9635635001169353E-015   2.9638439655744749E-016
   3755285831113.4990        1.5914981110840293E-015   2.4035620972687764E-016
   4152198619082.7471        1.2940907760140306E-015   1.9468850354504966E-016
   4591062877150.0273        1.0572370236102925E-015   1.5751431349627155E-016
   5076312641951.9277        8.4531135422365405E-016   1.2727237039751747E-016
   5612850603091.1680        6.9167943691502891E-016   1.0269744336877070E-016
   6206097637143.7676        5.5738663461345114E-016   8.2750246024347343E-017
   6862047577134.8047        4.4395568531941018E-016   6.6573357060970904E-017
   7587327770842.6162        3.5719817678231146E-016   5.3474025650981244E-017
   8389266039778.2578        2.8818831577139145E-016   4.2876874239058739E-017
   9275964715355.9961        2.3048077810781901E-016   3.4319448464742452E-017
   10256382500274.547        1.8185540084837679E-016   2.7416657977444466E-017
   11340424982190.203        1.4712967500291267E-016   2.1858659218768643E-017
   12539044714180.770        1.1600378319538687E-016   1.7389423988228530E-017
   13864351873156.953        9.1608198622148108E-017   1.3802594019025309E-017
   15329736614251.266        7.4077081255605111E-017   1.0929493252395224E-017
   16950004357384.064        5.7858456661933205E-017   8.6318654734516599E-018
   18741525372865.723        4.5354645015685373E-017   6.7992541652933949E-018
   20722400177363.582        3.5446229447292923E-017   5.3402445605418491E-018
   22912642411301.066        2.8021561606393502E-017   4.1817837597339313E-018
   25334381045378.711        2.1651621434347995E-017   3.2639757828949597E-018
   28012083959197.953        1.7266299569947567E-017   2.5389955592475397E-018
   30972805150899.453        1.2927937135054435E-017   1.9678027873076653E-018
   34246458075482.980        1.0021172671953522E-017   1.5192950707225848E-018
   37866117873464.703        7.8084258455706498E-018   1.1681749462775554E-018
   41868355543419.266        5.8187926387470508E-018   8.9432045669574999E-019
   46293607434697.734        4.6041027028126555E-018   6.8154864147760298E-019
   51186583793467.156        3.3818829357101838E-018   5.1683536671459861E-019
   56596720489789.625        2.5832910799538116E-018   3.8991992345367482E-019
   62578678489737.062        1.8530563188324068E-018   2.9253534493590630E-019
   69192896118925.578        1.4102120331970990E-018   2.1820086584213901E-019
   76506199697227.750        1.0475826462095116E-018   1.6173490410892004E-019
   84592478714171.516        8.4488974839086235E-019   1.1909231018820956E-019
   93533432366617.016        5.7096712468006187E-019   8.7070994330577784E-020
   103419395001306.55        4.2249911761745991E-019   6.3181050816266263E-020
   114350248802091.66        2.9650221350178355E-019   4.5482895893682746E-020
   126436432943115.47        2.1528279628813671E-019   3.2462518182692761E-020
   139800059403863.05        1.5086690210519974E-019   2.2961690210502454E-020
   154576146719645.50        9.4739437246192847E-020   1.6084279410974447E-020
   170913984132635.69        6.7987756831261709E-020   1.1151862539922965E-020
   188978639926067.34        4.5484821120536194E-020   7.6470319177353327E-021
   208952629180955.53        2.8948176163057514E-020   5.1828790531110112E-021
   231037757805406.66        2.2047150539954165E-020   3.4688972365382167E-021
   255457161467555.31        1.4643174250936342E-020   2.2909246896975179E-021
   282457560032351.88        1.1552769493539126E-020   1.4916358377448160E-021
   312311750279752.94        6.1161534374546092E-021   9.5646866987551621E-022
   345321362089338.19        4.8400662263972617E-021   6.0344991495464983E-022
   381819905938283.00        2.9182663273231982E-021   3.7413462391951887E-022
   422176142502886.50        1.5081750583272358E-021   2.2770582044112993E-022
   466797808408205.12        1.0230053304795045E-021   1.3584853082610095E-022
   516135735768663.31        9.2521523538098885E-022   7.9345467868800109E-023
   570688407141152.38        1.3946216542518976E-022   4.5296939239359022E-023
   631006991911294.25        2.5226167717057636E-022   2.5236428057629130E-023
   697700914997662.00        0.0000000000000000        1.3698527403016230E-023
   771444014137016.88        0.0000000000000000        7.2298111626271322E-024
   852981347960290.50        0.0000000000000000        3.7029975190711503E-024
   943136723644249.75        0.0000000000000000        1.8362874836356403E-024
   1042821020194007.4        0.0000000000000000        8.7971640397412046E-025
   1153041391450117.2        0.0000000000000000        4.0605134024954518E-025
   1274911441802237.8        0.0000000000000000        1.8010826526500617E-025
   1409662477419032.8        0.0000000000000000        7.6531702624662330E-026
   1558655946670379.0        0.0000000000000000        3.1054927386495615E-026
   1723397195432886.2        0.0000000000000000        1.1993844075973109E-026
   1905550676254563.8        0.0000000000000000        4.3913998918565680E-027
   2106956765043448.2        0.0000000000000000        1.5183500433144798E-027
   2329650355186525.0        0.0000000000000000        4.9346550685429018E-028
   2575881416963383.0        0.0000000000000000        1.5004787483382454E-028
   2848137729975369.0        0.0000000000000000        4.2457650788683854E-029
   3149170018265853.5        0.0000000000000000        1.1118933366216761E-029
   3482019742082599.5        0.0000000000000000        2.6779600361154129E-030
   3850049827074603.0        0.0000000000000000        5.8929281570882095E-031
   4256978641393801.0        0.0000000000000000        1.1763406473743951E-031
   4706917563987135.0        0.0000000000000000        2.1129602616116994E-032
   5204412523647679.0        0.0000000000000000        3.3866282942617825E-033
   5754489928512107.0        0.0000000000000000        4.7973059757598042E-034
   6362707450050128.0        0.0000000000000000        5.9463750177539223E-035
   7035210174638544.0        0.0000000000000000        6.3767408682881626E-036
   7778792690043883.0        0.0000000000000000        5.8461462749074391E-037
   8600967734100285.0        0.0000000000000000        4.5207585673022756E-038
   9510042099170130.0        0.0000000000000000        2.9065955058471915E-039
